"cluster","gene_label","description","gene","logFC_infection","logFC_diet","logFC_interaction","FDR_infection","FDR_diet","FDR_interaction","logFC_inf_lipid","logFC_inf_protein","FDR_inf_lipid","FDR_inf_protein"
2,"MAST3","microtubule associated serine/threonine kinase 3","103822010",-0.02879654986322968,-0.5024989456537122,0.6701420890352857,0.8820897506579789,0.023753574884669386,0.043649023625455315,-0.36386759438087124,0.3062744946544144,0.08178612963145122,0.2775772194518857
2,"WFIKKN1","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1","103817959",-0.04750687676197336,-0.8988813090106011,0.67669379890338,0.8912991020897267,0.025477930571877642,0.32941330725111106,-0.38585377621366335,0.29084002268971665,0.32332814786930697,0.6166413524945765
2,"LOC103822142","acyl-coenzyme A amino acid N-acyltransferase 2","103822142",-0.043578322938851055,-0.8229661155447614,0.7917571856134696,0.8857283988968392,0.019344845077978404,0.15116464049812942,-0.4394569157455858,0.35230026986788376,0.1878754163486752,0.45427837630585893
2,"VPS16","VPS16 core subunit of CORVET and HOPS complexes","115485316",-0.04196012828043872,-0.7471456135042148,0.8383616552055684,0.8831358938732062,0.023721551075711875,0.09823718704905243,-0.4611409558832229,0.3772206993223455,0.14214250564401817,0.3787613488089596
2,"MFSD8","major facilitator superfamily domain containing 8","108962968",-0.03448879581364989,-0.5815983505110379,0.7463532796669438,0.8683265306702591,0.016684321529744896,0.041153766469631176,-0.40766543564712177,0.33868784401982194,0.07395331445864736,0.27544387035079615
2,"LOC115485586","tubulin alpha-4A chain-like","115485586",-0.03483065276256602,-0.8353903318817573,0.7324637436971592,0.8945636480695346,0.005438972559837904,0.1327304835992115,-0.4010625246111456,0.33140121908601355,0.1763708226031065,0.4202139747495483
2,"LOC108963785","uncharacterized LOC108963785","108963785",-0.031333173360591125,2.2148904776295852,1.2450498961907897,0.9474240056227722,0.033637189046706054,0.5868133812038678,-0.6538581214559847,0.591191774734805,0.6478633562393102,0.6310564643150073
2,"DCLRE1B","DNA cross-link repair 1B","103823335",-0.08985927719282677,-0.1752683489894421,1.1553265302382403,0.7618150264528697,0.7336381229322491,0.03923789452437998,-0.6675225423119482,0.4878039879262921,0.05837175653921857,0.3038260053958246
2,"MEIOC","meiosis specific with coiled-coil domain","103821786",-0.041689622927262644,-1.2118283705618882,1.2082211344808418,0.936890564868312,0.026912326281427527,0.1600810339468805,-0.6458001901676849,0.562420944313157,0.20459374294295338,0.4482410265410459
2,"ITPR3","inositol 1,4,5-trisphosphate receptor type 3","103823305",-0.04493237995101675,-0.464382149848818,1.3120525897938324,0.8896701319948344,0.2691240275150455,0.018484970720746424,-0.7009586748479317,0.6110939149459007,0.04790623861463311,0.19899606456012014
2,"CTSD","cathepsin D","103826745",-0.05176736875469352,-0.3830296679348086,1.2825623841522995,0.8875158054103981,0.4515719199389528,0.04734733870154906,-0.693048560830842,0.5895138233214575,0.08724553766064252,0.27903834084627965
2,"LOC103813045","uncharacterized LOC103813045","103813045",-0.08363522537911838,-0.7644641517442128,0.7176252943713938,0.7815108163424082,0.04122923297073431,0.24505145517437013,-0.44244787256481655,0.2751774218065772,0.21649309531682226,0.6055054415404947
2,"RNFT1","ring finger protein, transmembrane 1","103820174",-0.06364422115363123,-0.597199679966083,0.6899528373043039,0.7702767517069858,0.028427646162831513,0.10158659219906353,-0.4086206398057832,0.28133219749852073,0.11610997498278673,0.4379126534001752
2,"PLXNA1","plexin A1","103817030",-0.07552823010472035,-0.5982039869824961,0.7621271328947724,0.7238279205298968,0.029153341962081785,0.06520872725035909,-0.45659179655210785,0.3055353363426646,0.07551614122664349,0.39654890742331517
2,"CPD","carboxypeptidase D","103820140",-0.07825553542142916,-0.5099324218332062,0.734238072101193,0.6803067244076916,0.039642229836402185,0.04800673651032032,-0.4453745714720269,0.28886350062916605,0.05307439969704064,0.3704765571274167
2,"ESCO2","establishment of sister chromatid cohesion N-acetyltransferase 2","108963707",-0.07521452958323799,-0.4554867010746073,0.9160174558151498,0.6927730950764518,0.06873492662367083,0.011089954035699357,-0.5332232574908129,0.3827941983243369,0.01703153214229815,0.21027475267841675
2,"DDIT4","DNA damage inducible transcript 4","103823713",-0.07832920092156398,-0.8211233716689436,1.1095220639312648,0.801871730400603,0.03156423427966042,0.05317366599053289,-0.6330902328871951,0.4764318310440698,0.07661546736273492,0.3346169126745058
2,"P2RX5","purinergic receptor P2X 5","103820151",-0.07759337407018291,-0.8243033710440809,0.8631397001752925,0.8165167182009353,0.04122923297073431,0.17801335442385677,-0.5091632241578292,0.35397647601746335,0.18165173975012217,0.5262735281603145
2,"STON2","stonin 2","103826491",-0.09584303762382135,-1.1020743652687188,0.8963796507648335,0.7928032035525996,0.012467643464155116,0.21458614310738455,-0.5440328630062381,0.3523467877585954,0.19884617584810108,0.580577797702022
2,"YBEY","ybeY metalloendoribonuclease","103814587",-0.10361278659032408,-0.6360830213981948,0.803098111818639,0.6596617909126093,0.04000739040740028,0.08873791061416052,-0.5051618424996436,0.2979362693189954,0.08035793796618279,0.4718275640595166
2,"ABI2","abl interactor 2","103814478",-0.14848548856862995,-0.6880088992823601,0.8519325824264136,0.46200022173423966,0.01302449934640798,0.04168547260246384,-0.5744517797818367,0.27748080264457686,0.02463808247517595,0.4592739547072396
2,"CEP192","centrosomal protein 192","103826504",-0.151874775449175,-0.6251312935599862,0.9094916890807911,0.5011149608162961,0.044447105932001,0.049738241334944214,-0.6066206199895705,0.3028710690912205,0.03280259244441584,0.4642761764214313
2,"NCAPH2","non-SMC condensin II complex subunit H2","103825135",-0.13111232290085417,-0.3947271653116088,0.9716838646727971,0.5835678375912776,0.2594406925012362,0.04168547260246384,-0.6169542552372527,0.3547296094355444,0.03582291225782533,0.39433166807899106
2,"DDR1","discoidin domain receptor tyrosine kinase 1","127060619",-0.16674008795908846,-0.5163815633212238,0.9805364978562945,0.47473087318446017,0.1272670187552243,0.04168547260246384,-0.6570083368872357,0.32352816096905873,0.02617563642886031,0.4511190471386894
2,"ENTREP3","endosomal transmembrane epsin interactor 3","ENTREP3",-0.18369390387860973,-0.5626386022458156,0.9392250807881027,0.3872724600277457,0.06660480638740837,0.03696308914815183,-0.653306444272661,0.28591863651544164,0.017153896164615948,0.48107968373312
2,"TRAF4","TNF receptor associated factor 4","103820296",-0.18319720033008638,-0.6870041600043468,1.2654902645425774,0.477309530829948,0.05644050360582743,0.017011887854984184,-0.815942332601375,0.4495479319412023,0.012433121817084473,0.3297224220372931
2,"EXOC6B","exocyst complex component 6B","103824130",-0.15150830631497814,-0.774794010875642,1.0255678434393127,0.3310085675395717,2.2379316347367263e-4,0.002188213242810184,-0.6642922280346333,0.3612756154046795,9.786701646287866e-4,0.197837003536018
2,"SPATA2L","spermatogenesis associated 2 like","103816897",-0.17802327129766177,-0.7680037862955501,1.125696036735114,0.3775332673907489,0.005833431914513658,0.00745685412612241,-0.7408712896652188,0.3848247470698953,0.004827703547157479,0.2923525758102601
2,"LOC103820789","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"MYLIP","myosin regulatory light chain interacting protein","103812457",-0.18125455839337748,-1.0656319887171444,0.8650357091605974,0.5719145880649613,0.012228141547554949,0.21438281793995032,-0.6137724129736761,0.2512632961869212,0.13316996417974783,0.6955213516549336
2,"TNRC18","trinucleotide repeat containing 18","103817851",-0.24414833689950066,-0.9097055182145722,1.0284968332222395,0.32900510666699095,0.009981702315374543,0.056372263094762586,-0.7583967535106204,0.2701000797116191,0.02036128389904402,0.5957659148195035
2,"SLC44A1","solute carrier family 44 member 1","103821280",-0.2341750792040343,-1.0154713355504466,1.0812531656371354,0.25744355175728956,3.579780104295945e-4,0.015734782329801047,-0.7748016620226007,0.30645150361453466,0.004938751162721237,0.4452443504748612
2,"CEP290","centrosomal protein 290","103813411",-0.2983667652112789,-0.5124847025369073,0.6090291233607582,0.05321732033821223,0.02581137318685576,0.08511061332805007,-0.6028813268916593,0.006147796469098898,0.004642132243438612,0.9899169948559317
2,"LOC108964088","chromodomain-helicase-DNA-binding protein 8-like","108964088",-0.27330070945803947,-0.33527256903052877,0.5615303897217098,0.024545799538802628,0.06447981159921938,0.035294676230219084,-0.5540659043188957,0.007464485402814097,6.22107692765443e-4,0.983383125098846
2,"NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3","103817058",-0.40416249543377053,-0.24220350292712287,0.830681910571695,0.011347337872670338,0.3732587162354197,0.017011887854984184,-0.8195034507196194,0.011178459852075736,1.828638100322109e-4,0.9806298153588779
2,"WDR90","WD repeat domain 90","103817944",-0.4086709278975925,-0.5329488713839122,0.8232954287030246,0.023975844268924466,0.046606393619708045,0.039011723796319314,-0.8203186422491036,0.002976786453921069,7.157264413602774e-4,0.996550816125652
2,"UHRF1","ubiquitin like with PHD and ring finger domains 1","103821965",-0.3855851052756826,-0.386820441016773,0.8874933814205687,0.013662545827611026,0.10644603255473013,0.009270588976754897,-0.829331795985967,0.0581615854346017,1.1257534800209364e-4,0.8839073107031619
2,"STON1","stonin 1","127059043",-0.3931817721774056,-1.0029435824114095,0.8506048125015966,0.166616943577266,0.017732739054010984,0.2186907908498714,-0.8184841784282039,0.03212063407339269,0.0347315441458825,0.9699476613496463
2,"PTCH2","patched 2","103815168",-0.37326679044488453,-1.2420265294255155,0.8790278322236283,0.21865198010859882,0.0042181683070474044,0.23128638838974974,-0.8127807065566987,0.0662471256669296,0.04632492725689224,0.9365468460500637
2,"APC2","APC regulator of WNT signaling pathway 2","103822055",-0.4115500379088666,-0.8600698830551949,0.929288063706335,0.06224807472891436,0.00798114406805562,0.06096848591096277,-0.8761940697620353,0.053093993944299624,0.003699497770815231,0.9291315312409902
2,"LOC103823913","protein SCO1 homolog, mitochondrial","103823913",-0.39824580646733565,-0.9101317819610965,0.9246717985336358,0.10968992076724841,0.014551262386015933,0.111480926321122,-0.8605817057341535,0.06409009279948227,0.012047729983070656,0.923653027503402
2,"RPP25L","ribonuclease P/MRP subunit p25 like","103820654",-0.24627775973744653,-0.438693055216074,0.5952754969922961,0.07953614039741251,0.03757304116363056,0.06015018845798156,-0.5439155082335934,0.0513599887587028,0.004891798265089473,0.8877576715862178
2,"LOC103825297","uncharacterized LOC103825297","103825297",-0.23291907617343516,-0.6684721934128807,0.604715236817731,0.17796905724986573,0.00798114406805562,0.13586566785749488,-0.5352766945823006,0.06943854223543029,0.021608039437304247,0.8751903141379214
2,"LLGL1","LLGL scribble cell polarity complex component 1","103817597",-0.27224459819806124,-0.5731131307037913,0.7327956240065417,0.10264821514394978,0.022705940995767254,0.052850898672445,-0.6386424102013334,0.09415321380520837,0.005434976195050294,0.8123485504133685
2,"PIGG","phosphatidylinositol glycan anchor biosynthesis class G","103821222",-0.2665115518143746,-0.5493287952337916,0.6978140660204781,0.0661635330938474,0.009981702315374543,0.03155038338371201,-0.6154185848246123,0.08239548119586579,0.0017605702561169397,0.8109988630815297
2,"MARS2","methionyl-tRNA synthetase 2, mitochondrial","103816483",-0.3513259515963705,-0.6617434602738862,0.8220264983687355,0.04244136799148927,0.008783556909021948,0.03213519813756739,-0.7623392007807382,0.059687297587997276,0.0010803076246651733,0.8924107794950631
2,"LOC103819753","uncharacterized LOC103819753","103819753",-0.3252544313515439,-0.46191227648566613,0.8059410334726949,0.03770816124237084,0.04648532435919773,0.018212606892518666,-0.7282249480878914,0.07771608538480354,5.341710342502957e-4,0.8365880204148669
2,"LOC103824735","guanine nucleotide-binding protein G(q) subunit alpha-like","103824735",-0.3136452057587009,-0.5641305012927037,0.8178589072061304,0.05285150520447279,0.019781427782405606,0.02189760765370689,-0.7225746593617673,0.09528424784436304,9.922655335406977e-4,0.8045745716725133
2,"LGR4","leucine rich repeat containing G protein-coupled receptor 4","103822083",-0.31052560964372056,-0.6637215201766357,0.780139773536865,0.05926257503396435,0.005438972559837904,0.033727994930699744,-0.7005954964121544,0.07954427712471066,0.0017223958349932148,0.846055580404962
2,"LOC127060482","class I histocompatibility antigen, F10 alpha chain-like","127060482",-0.3364931870505065,-0.6623477415698242,0.8516720800362915,0.08639991644424651,0.02390793349745461,0.05509636252177536,-0.762329227068651,0.08934285296764047,0.004891798265089473,0.8583806673632846
2,"DAPK2","death associated protein kinase 2","103823157",-0.34123230293732293,-0.07007881027913021,1.059324359044817,0.15397930084968084,0.9019608966108861,0.0494545431427865,-0.8708944824597327,0.18842987658508417,0.008212367801162657,0.7306313587140917
2,"ECE2","endothelin converting enzyme 2","103815336",-0.43543645413381543,-0.5845376385518439,1.2592152238023289,0.10202338772384277,0.17160538816330353,0.035294676230219084,-1.06504406603498,0.19417115776734903,0.004033758134561978,0.7570259100693826
2,"SNX33","sorting nexin 33","103823182",-0.4148835557261686,-0.2968201485313428,1.2282277586922148,0.07349376028637021,0.47515467555907487,0.017011887854984184,-1.0289974350722748,0.19923032361994014,0.00121670161646816,0.7024887454691016
2,"TMEM150A","transmembrane protein 150A","103814196",-0.2725854896888078,-0.6194642642504162,0.8731370085957727,0.14637906144973903,0.026160751695105844,0.03696308914815183,-0.7091539939866942,0.16398301460907858,0.005543577784519359,0.6974991258921868
2,"MPRIP","myosin phosphatase Rho interacting protein","103817845",-0.2810812435838181,-0.44121094925485166,0.9063853723964284,0.0661635330938474,0.05644050360582743,0.007078571233661444,-0.7342739297820323,0.17211144261439612,4.6009751120231287e-4,0.5967470315504776
2,"TAS1R3","taste 1 receptor member 3","103820909",-0.3244209664190838,-0.5680295084837393,1.0662864095631348,0.1782026784303399,0.1308889220723275,0.047730532949160964,-0.8575641712006512,0.20872223836248358,0.009039980385998314,0.6974991258921868
2,"INSRR","insulin receptor related receptor","103824821",-0.3720185195897481,-0.47900894945609435,1.0836471467154156,0.036315197431336155,0.0717642104531495,0.004777220353644445,-0.9138420929474546,0.16980505376796104,1.7755613479769123e-4,0.656117980696228
2,"HMOX2","heme oxygenase 2","103817760",-0.36797820384459967,-0.9304699040981742,1.0274742765188767,0.15008995395968178,0.01447865765025055,0.07658641245019422,-0.881715342104038,0.14575893441483864,0.0119609052074208,0.8098694649918382
2,"RBPMS","RNA binding protein, mRNA processing factor","103823416",-0.36784950604623123,-1.2468456907113852,1.1870318405302613,0.23395841628765757,0.0049875486453390796,0.08814799680336878,-0.9613654263113619,0.22566641421889944,0.019757718769641715,0.7516168497632857
2,"LOC127059129","histone H3","127059129",-0.372535477785203,-1.2674242078067393,1.1180669904064138,0.37384876448464605,0.03307189677679629,0.2610944301969474,-0.9315689729884087,0.18649801741800517,0.08929893127035354,0.8546281039153623
2,"ATP8B3","ATPase phospholipid transporting 8B3","103821992",-0.2999642731128866,-1.6648380539000829,1.1024996213100258,0.47028232202865417,0.0028320538274110335,0.2455499615621852,-0.8512140837678982,0.2512855375421276,0.10934042817908965,0.7884653772346657
2,"CMKLR1","chemerin chemokine-like receptor 1","103818135",-0.32799746707607336,-0.846872901876426,1.1216313872546648,0.16596674901721456,0.016283396087113974,0.03327684448649238,-0.8888131607034045,0.23281822655126033,0.005853933678871652,0.6514047305031081
2,"LOC103822240","mas-related G-protein coupled receptor member D-like","103822240",-0.31796660609364386,-0.7813836864887936,1.2471391911910852,0.22381178739612173,0.043999070968524776,0.029668683390061443,-0.9415362016891865,0.3056029895018988,0.007835411213723477,0.57552683468827
2,"EAF2","ELL associated factor 2","103814650",-0.40397765728738516,-1.2280203570355035,1.430002767612742,0.2759322577189077,0.022576212378319232,0.07969137299858538,-1.1189790410937561,0.3110237265189858,0.021608039437304247,0.7015309543285357
2,"SOX12","SRY-box transcription factor 12","103818845",-0.33460178994536555,-1.1233393375632368,1.3302206166356283,0.36081690858812365,0.03156423427966042,0.0980237956074616,-0.999712098263181,0.33050851837244727,0.035930322068859134,0.6678331752240999
2,"LOC103813361","histone H2A","103813361",-0.4861557147566124,-1.1567561937121411,1.5797713821902657,0.1883586816775162,0.03535396128790816,0.05579661349800117,-1.2760414058517453,0.3037299763385205,0.011468927971611989,0.714786773242538
2,"FRAS1","Fraser extracellular matrix complex subunit 1","103823465",-0.4832822408963259,-1.0749733688523462,1.4960537518892314,0.044004786610249653,0.0018487733229987093,0.004331188727295255,-1.2313091168409416,0.2647446350482898,2.0036778533732484e-4,0.6020957256428958
2,"ECHDC2","enoyl-CoA hydratase domain containing 2","103815028",-0.5513764151511101,-1.4144005708761362,1.5003791469568133,0.04802438202052136,3.50318115335423e-4,0.01563278777333609,-1.3015659886295154,0.1988131583272978,6.22107692765443e-4,0.7622422207012913
2,"HMGB3","high mobility group box 3","103816365",-0.4972136622539069,-1.0640198232762943,1.3137376078365135,0.1290403218906612,0.031411580459463316,0.07890509870173121,-1.1540824661721625,0.15965514166435113,0.010948477597213365,0.8442328388255869
2,"LOC103824355","phospholipase A2-like","103824355",-0.11668290265700623,-1.3335385093354497,1.4363987212326152,0.8104150331781541,0.024354900838643112,0.11765731676894833,-0.8348822632733139,0.6015164579593014,0.13557666326473206,0.4445874592855698
2,"LASP1","LIM and SH3 protein 1","115484565",-0.1260753209905332,-0.8539501808136533,1.513202404073946,0.6657161174632437,0.0256148381012641,0.0072139057374845115,-0.8826765230275062,0.6305258810464398,0.012123452470501046,0.18802768082289548
2,"ITGB4","integrin subunit beta 4","103820000",-0.20448981982084583,-1.4354101941737554,1.2208392130645473,0.5818721676976153,0.0027568075756616304,0.10903695175099197,-0.8149094263531182,0.40592978671142915,0.07307511201811495,0.5654020172416743
2,"TMEM41A","transmembrane protein 41A","103815670",-0.23874734968562344,-1.0806369552465216,1.199284142113847,0.3917922844758741,0.005073747650622617,0.04213654574305163,-0.8383894207425456,0.36089472137130135,0.019417454101058433,0.5053174932617388
2,"HIPK2","homeodomain interacting protein kinase 2","103819642",-0.27074731688048786,-1.1177925790962553,1.3162160547262083,0.4173486142008376,0.01804864599917716,0.06265999756356741,-0.9288553442435933,0.38736071048261494,0.032858805306576575,0.5603826920885165
2,"COLEC11","collectin subfamily member 11","103820319",-0.27168666202646957,-1.1674224773294846,1.350923827450943,0.4483626022746546,0.019268263799859915,0.07317353015833539,-0.9471485757519411,0.40377525169900197,0.0360182656179031,0.5720821668222831
2,"FERMT2","FERM domain containing kindlin 2","103826317",-0.2632689233141894,-0.3287250891243141,1.5742165705541056,0.3998588064639588,0.5470885610265701,0.017011887854984184,-1.0503772085912435,0.5238393619628621,0.010580689826659832,0.3623561502014601
2,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3","103816761",-0.20107784680036975,-1.0649602905232773,1.5489877812755823,0.41939018669988365,0.001649108205031839,0.002685152264143455,-0.9755717374381596,0.5734160438374227,0.0023608490173460794,0.19056529941599118
2,"PABPN1L","PABPN1 like, cytoplasmic","103816889",-0.23156757319485324,-0.9705423572087628,1.5161359421963414,0.5003430246501044,0.03969445249550874,0.03062967865290294,-0.989635544293024,0.5265003979033175,0.020964516130025604,0.3945649689789012
2,"CBX4","chromobox 4","103819934",-0.23627675987937463,-0.8697198171084299,1.4577107532514162,0.4425397014849005,0.04456401022202758,0.021230273900378672,-0.9651321365050827,0.49257861674633346,0.013975456097553574,0.3787613488089596
2,"HPCAL4","hippocalcin like 4","103823498",-0.27000841077094956,-1.4717481043413534,1.5282302944469908,0.49601925065098074,0.005438972559837904,0.06070655048397542,-1.034123557994446,0.4941067364525445,0.03595786908858969,0.5111006694722698
2,"OLFML2B","olfactomedin like 2B","103824327",-0.2400518556911743,-1.407736194288515,1.702555602438193,0.5314420052166605,0.005438972559837904,0.026813729648713966,-1.0913296569102695,0.6112259455279235,0.020262357454563302,0.3704765571274167
2,"ZNF469","zinc finger protein 469","115484066",-0.24754976251885324,-1.791399988776708,1.794210018995586,0.6098759893632386,0.003280787434068905,0.05683485363650895,-1.1446547720166462,0.6495552469789372,0.03930501563370562,0.4540662735370976
2,"TMEM150C","transmembrane protein 150C","103826059",-0.5597167848735006,-1.3245601924835009,5.163261857694879,0.5301592070754669,0.32802179018103744,0.005159869883747814,-3.1413477137209402,2.0219141439739388,0.008341149646276438,0.1839617978208402
2,"LOC103815370","deoxyribodipyrimidine photo-lyase-like","103815370",-0.45250241327464247,-1.9857892424734258,2.375373037922026,0.19610559424082208,5.41838665365203e-5,0.002188213242810184,-1.6401889322356555,0.7351841056863706,4.8690304674970503e-4,0.26980439236164105
2,"LOC127060989","uncharacterized LOC127060989","127060989",-0.7043437733833346,-1.8365116901516794,2.575619654475978,0.21865198010859882,0.033474685707529046,0.04298745326536862,-1.992153600621325,0.583466053854653,0.012123452470501046,0.6305610033060874
2,"TMEM132B","transmembrane protein 132B","103818333",-0.2828105591038742,-0.9345472639317717,2.588350139215087,0.5560535743871039,0.17687028439290794,0.007013515056976248,-1.5769856287114177,1.0113645105036693,0.008787650123781002,0.21027475267841675
2,"ECE1","endothelin converting enzyme 1","103820869",-0.3228798618737105,-0.9365656039855389,1.850036418650838,0.34872140415321984,0.06198421699009565,0.011089954035699357,-1.2478980711991294,0.6021383474517086,0.006150235034732875,0.34964524293747723
2,"FZD8","frizzled class receptor 8","103812739",-0.44009223585098517,-1.3148743911905891,2.0005915300901655,0.20594649093958534,0.009797685970978449,0.008575193023731265,-1.4403880008960668,0.560203529194099,0.0022314129018581007,0.40986393595270415
2,"LOC127061045","elastin-like","127061045",-0.35798462247052604,-1.5716673370390808,1.9609655402945823,0.5187768683761282,0.03757304116363056,0.08873791061416052,-1.3384673926178159,0.6224981476767664,0.05380859983502298,0.5628708998969385
2,"CFAP251","cilia and flagella associated protein 251","CFAP251",-0.36116066618364784,-1.6499932387058027,1.939135135693521,0.3301442018805041,0.0013274985833062881,0.014055757467936901,-1.3307282340304083,0.6084069016631126,0.006175303560571509,0.38247320785767486
3,"MRPL16","mitochondrial ribosomal protein L16","103822260",-0.18238504384813822,0.008489230140713646,0.07824964335456563,0.038518581312756796,0.9702373133667304,0.806185926587243,-0.22150986552542107,-0.1432602221708554,0.06967061562723897,0.4029343527584399
3,"TOM1","target of myb1 membrane trafficking protein","103813210",-0.1746712390375299,0.011977326532644788,0.04119540727567109,0.02743769292541909,0.9496499987024148,0.9005213946302801,-0.19526894267536415,-0.15407353539969307,0.07327344593541833,0.29684338628418033
3,"RDH14","retinol dehydrogenase 14","103820762",-0.19613673322356875,0.00980251438256029,0.05056585421333965,0.04802438202052136,0.9700424836464726,0.9048712275386616,-0.22141966033023858,-0.17085380611689893,0.11518073917730694,0.3759388771445865
3,"PRDX3","peroxiredoxin 3","103814116",-0.24086741832208747,0.0031946791337456606,0.06755458781249218,0.012217652947961882,0.9904690322625849,0.8558044998688995,-0.27464471222833353,-0.20709012441584138,0.035960898310103,0.24179658309740545
3,"PRKRIP1","PRKR interacting protein 1","103820070",-0.20149603235000643,0.004316135985427907,0.009953234852653859,0.017121093151326663,0.9851334390080542,0.9816031942145577,-0.20647264977633334,-0.1965194149236795,0.07749659407388046,0.20692617289335846
3,"TTC14","tetratricopeptide repeat domain 14","103815598",-0.19451722935080867,0.11122253205977461,0.019538858883760363,0.017600674382961846,0.43769119790909733,0.9605142558893788,-0.20428665879268884,-0.18474779990892848,0.07165692953779869,0.21837760696428124
3,"LOC103824337","ATP-dependent RNA helicase DDX19B","103824337",-0.17916268366364285,0.1471883417697445,0.020369282648021656,0.042729664769565974,0.32054634763375006,0.9612814534916228,-0.18934732498765497,-0.16897804233963332,0.13095203396754687,0.3162652238662548
3,"DDI2","DNA damage inducible 1 homolog 2","103820874",-0.14942892529849627,0.03822851556745194,0.026074641203592177,0.04063407488415712,0.8090092099850021,0.9381096978739251,-0.16246624590029235,-0.1363916046967002,0.11601159519927341,0.3301649472272899
3,"RRAGC","Ras related GTP binding C","103822628",-0.15136973057089498,0.06307744584874429,0.019004442747290528,0.03334773696054322,0.6397849170702062,0.9544535282355924,-0.1608719519445415,-0.141867509197251,0.10471274948997586,0.2834271761924311
3,"DUS1L","dihydrouridine synthase 1 like","103819724",-0.20804839269927985,0.03694430491661972,0.015128249473701116,0.039739261547293424,0.8738522257337992,0.9768580650719522,-0.2156125174361304,-0.2004842679624293,0.13286168592613956,0.29311176021526
3,"FIBP","FGF1 intracellular binding protein","127061153",-0.21480339689444924,0.04204726608017133,0.03599814935151118,0.02784375448146987,0.8449555929160993,0.9350838148898184,-0.23280247157020612,-0.19680432221869493,0.08481979710947178,0.2786870784022051
3,"CXXC1","CXXC finger protein 1","115483964",-0.1607393970455158,0.028873351225620847,0.10607049127992009,0.040595721609430487,0.8725027018035996,0.6794374562472005,-0.21377464268547583,-0.10770415140555574,0.04794486175616408,0.4957238070392866
3,"DMAP1","DNA methyltransferase 1 associated protein 1","103814968",-0.15191692613757757,0.022224263696073353,0.05045314978250687,0.016860976526018454,0.8787035195838525,0.8299922936175592,-0.1771435010288297,-0.12669035124632283,0.04100209261393077,0.2851161612712894
3,"RAC3","Rac family small GTPase 3","103819726",-0.15199534905467804,0.021663190634814682,0.058891392509333396,0.03641295565238089,0.8971393667920252,0.8262904123317302,-0.18144104530934602,-0.12254965280001262,0.07064060570056192,0.3787613488089596
3,"FAM98A","family with sequence similarity 98 member A","103817467",-0.15738024699089267,0.06794611359649143,0.05271791597112994,0.025194096033838414,0.6065478425238092,0.8428411203843896,-0.18373920497645763,-0.1310212890053277,0.05723669376159706,0.326977433979586
3,"NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1","103822313",-0.1551636346117512,0.0678812771389865,0.07051321062195402,0.0441720384324178,0.6477724939329151,0.8001264540717179,-0.1904202399227295,-0.11990702930077549,0.07708355556088146,0.432099185089843
3,"PCYT2","phosphate cytidylyltransferase 2, ethanolamine","103819731",-0.18330485064984198,0.034275289574599306,0.0558631771977207,0.005547756478975243,0.8076189352668431,0.8140976664929644,-0.2112364392487036,-0.15537326205098292,0.016085936037281354,0.19899606456012014
3,"PDHX","pyruvate dehydrogenase complex component X","103826729",-0.16484162197392352,0.044346898754648666,0.04195620772645659,0.04063407488415712,0.7961930896277604,0.901379966199081,-0.1858197258371531,-0.1438635181106965,0.10077236491282797,0.3548718899555171
3,"KPNA1","karyopherin subunit alpha 1","103827143",-0.11895116813223382,0.047161984618446735,0.0822189608970086,0.04244136799148927,0.6836999727177152,0.6667621416341194,-0.1600606485807394,-0.07784168768373079,0.04788101750194898,0.5144021929073854
3,"CNOT9","CCR4-NOT transcription complex subunit 9","103814351",-0.13912905761050837,0.06470247130607285,0.1587462666868796,0.03085102579291119,0.5879689669975517,0.3345663125499795,-0.21850219095394946,-0.05975592426706986,0.011880014686380991,0.6672446996805252
3,"MTCH1","mitochondrial carrier 1","103822410",-0.17042784215470108,0.0734765076008319,0.18166258000605368,0.04521042905058147,0.6570871200647396,0.43950153922334134,-0.2612591321577292,-0.07959655215167552,0.02405416832900335,0.6678331752240999
3,"GTPBP4","GTP binding protein 4","103812731",-0.23660333474697995,-0.10121086849890121,0.11104607295619177,0.044004786610249653,0.6571025736792449,0.7921599801068174,-0.2921263712250771,-0.18108029826888536,0.07453827210739751,0.43589008141071234
3,"RABGAP1","RAB GTPase activating protein 1","103818931",-0.20955096120636743,-0.09769089165526532,0.163167338972202,0.010164513551780281,0.5050975674393775,0.4745569396765769,-0.2911346306924684,-0.1279672917202664,0.008293867682107265,0.42523405950359344
3,"TAF3","TATA-box binding protein associated factor 3","103813579",-0.215304323363066,-0.08955970345499109,0.1380723854165106,0.0048194871850636,0.5048601779489438,0.5250822376942347,-0.2843405160713213,-0.1462681306548107,0.004968955050316612,0.29844802987011143
3,"KATNB1","katanin regulatory subunit B1","103816717",-0.21271647746319772,-0.0977243543661921,0.12952788394131684,0.009753280607208462,0.5096543269046779,0.6101031779819903,-0.2774804194338561,-0.14795253549253928,0.01277588312723866,0.35036742558020095
